subject_id,workflow_id,task,reducer,data.no-there-are-no-jets-in-this-image-sequence,data.aggregation_version,data.yes-there-is-at-least-one-jet-in-this-image-sequence
70440495,18563,T0,question_reducer,3.0,3.6.0,
70440496,18563,T0,question_reducer,3.0,3.6.0,
70440497,18563,T0,question_reducer,3.0,3.6.0,
70440498,18563,T0,question_reducer,3.0,3.6.0,
70440499,18563,T0,question_reducer,2.0,3.6.0,1.0
70440500,18563,T0,question_reducer,3.0,3.6.0,
70440501,18563,T0,question_reducer,2.0,3.6.0,1.0
70440502,18563,T0,question_reducer,,3.6.0,3.0
70440503,18563,T0,question_reducer,1.0,3.6.0,2.0
70440504,18563,T0,question_reducer,1.0,3.6.0,3.0
70440505,18563,T0,question_reducer,3.0,3.6.0,1.0
70440506,18563,T0,question_reducer,2.0,3.6.0,1.0
70440507,18563,T0,question_reducer,2.0,3.6.0,1.0
70440508,18563,T0,question_reducer,3.0,3.6.0,
70440509,18563,T0,question_reducer,2.0,3.6.0,1.0
70440510,18563,T0,question_reducer,3.0,3.6.0,
70440511,18563,T0,question_reducer,2.0,3.6.0,1.0
70440512,18563,T0,question_reducer,3.0,3.6.0,
70440513,18563,T0,question_reducer,,3.6.0,3.0
70440514,18563,T0,question_reducer,2.0,3.6.0,1.0
70440515,18563,T0,question_reducer,3.0,3.6.0,
70440516,18563,T0,question_reducer,1.0,3.6.0,2.0
70440517,18563,T0,question_reducer,3.0,3.6.0,
70440518,18563,T0,question_reducer,3.0,3.6.0,
70440519,18563,T0,question_reducer,1.0,3.6.0,2.0
70440520,18563,T0,question_reducer,2.0,3.6.0,1.0
70440521,18563,T0,question_reducer,3.0,3.6.0,
70440522,18563,T0,question_reducer,2.0,3.6.0,2.0
70440523,18563,T0,question_reducer,,3.6.0,3.0
70440524,18563,T0,question_reducer,4.0,3.6.0,
70440525,18563,T0,question_reducer,2.0,3.6.0,1.0
70440526,18563,T0,question_reducer,3.0,3.6.0,
70440527,18563,T0,question_reducer,3.0,3.6.0,
70440528,18563,T0,question_reducer,2.0,3.6.0,1.0
70440529,18563,T0,question_reducer,3.0,3.6.0,
70440530,18563,T0,question_reducer,2.0,3.6.0,1.0
70440531,18563,T0,question_reducer,2.0,3.6.0,1.0
70440532,18563,T0,question_reducer,1.0,3.6.0,2.0
70440533,18563,T0,question_reducer,,3.6.0,3.0
70440534,18563,T0,question_reducer,2.0,3.6.0,1.0
70440535,18563,T0,question_reducer,2.0,3.6.0,1.0
70440536,18563,T0,question_reducer,2.0,3.6.0,1.0
70440537,18563,T0,question_reducer,2.0,3.6.0,1.0
70440538,18563,T0,question_reducer,,3.6.0,3.0
70440539,18563,T0,question_reducer,4.0,3.6.0,
70440540,18563,T0,question_reducer,2.0,3.6.0,1.0
70440541,18563,T0,question_reducer,3.0,3.6.0,3.0
70440542,18563,T0,question_reducer,3.0,3.6.0,
70440543,18563,T0,question_reducer,2.0,3.6.0,1.0
70440544,18563,T0,question_reducer,3.0,3.6.0,
70440545,18563,T0,question_reducer,2.0,3.6.0,1.0
70440546,18563,T0,question_reducer,2.0,3.6.0,1.0
70440547,18563,T0,question_reducer,2.0,3.6.0,1.0
70440548,18563,T0,question_reducer,3.0,3.6.0,
70440549,18563,T0,question_reducer,3.0,3.6.0,
70440550,18563,T0,question_reducer,2.0,3.6.0,1.0
70440551,18563,T0,question_reducer,2.0,3.6.0,1.0
70440552,18563,T0,question_reducer,3.0,3.6.0,
70440553,18563,T0,question_reducer,4.0,3.6.0,
70440554,18563,T0,question_reducer,3.0,3.6.0,
70440555,18563,T0,question_reducer,3.0,3.6.0,
70440556,18563,T0,question_reducer,3.0,3.6.0,
70440557,18563,T0,question_reducer,3.0,3.6.0,
70440558,18563,T0,question_reducer,2.0,3.6.0,1.0
70440559,18563,T0,question_reducer,2.0,3.6.0,1.0
70440560,18563,T0,question_reducer,3.0,3.6.0,
70440561,18563,T0,question_reducer,3.0,3.6.0,
70440562,18563,T0,question_reducer,2.0,3.6.0,1.0
70440563,18563,T0,question_reducer,1.0,3.6.0,2.0
70440564,18563,T0,question_reducer,3.0,3.6.0,
70440565,18563,T0,question_reducer,2.0,3.6.0,1.0
70440566,18563,T0,question_reducer,2.0,3.6.0,1.0
70440567,18563,T0,question_reducer,4.0,3.6.0,
70440568,18563,T0,question_reducer,4.0,3.6.0,
70440569,18563,T0,question_reducer,3.0,3.6.0,1.0
70440570,18563,T0,question_reducer,1.0,3.6.0,2.0
70440571,18563,T0,question_reducer,3.0,3.6.0,
70440572,18563,T0,question_reducer,2.0,3.6.0,1.0
70440573,18563,T0,question_reducer,4.0,3.6.0,
70440574,18563,T0,question_reducer,1.0,3.6.0,2.0
70440575,18563,T0,question_reducer,1.0,3.6.0,3.0
70440576,18563,T0,question_reducer,1.0,3.6.0,2.0
70440577,18563,T0,question_reducer,3.0,3.6.0,
70440578,18563,T0,question_reducer,3.0,3.6.0,
70440579,18563,T0,question_reducer,2.0,3.6.0,1.0
70440580,18563,T0,question_reducer,3.0,3.6.0,
70440581,18563,T0,question_reducer,2.0,3.6.0,1.0
70440582,18563,T0,question_reducer,1.0,3.6.0,2.0
70440583,18563,T0,question_reducer,,3.6.0,3.0
70440584,18563,T0,question_reducer,2.0,3.6.0,1.0
70440585,18563,T0,question_reducer,,3.6.0,3.0
70440586,18563,T0,question_reducer,,3.6.0,3.0
70440587,18563,T0,question_reducer,1.0,3.6.0,2.0
70440588,18563,T0,question_reducer,2.0,3.6.0,1.0
70440589,18563,T0,question_reducer,2.0,3.6.0,1.0
70440590,18563,T0,question_reducer,2.0,3.6.0,1.0
70440591,18563,T0,question_reducer,3.0,3.6.0,
70440592,18563,T0,question_reducer,2.0,3.6.0,1.0
70440593,18563,T0,question_reducer,1.0,3.6.0,2.0
70440594,18563,T0,question_reducer,3.0,3.6.0,
70440595,18563,T0,question_reducer,1.0,3.6.0,2.0
70440596,18563,T0,question_reducer,3.0,3.6.0,
70440597,18563,T0,question_reducer,2.0,3.6.0,1.0
70440598,18563,T0,question_reducer,1.0,3.6.0,2.0
70440599,18563,T0,question_reducer,3.0,3.6.0,
70440600,18563,T0,question_reducer,,3.6.0,3.0
70440601,18563,T0,question_reducer,1.0,3.6.0,2.0
70440602,18563,T0,question_reducer,2.0,3.6.0,1.0
70440603,18563,T0,question_reducer,2.0,3.6.0,1.0
70440604,18563,T0,question_reducer,2.0,3.6.0,1.0
70440605,18563,T0,question_reducer,2.0,3.6.0,1.0
70440606,18563,T0,question_reducer,3.0,3.6.0,
70440607,18563,T0,question_reducer,,3.6.0,3.0
70440608,18563,T0,question_reducer,2.0,3.6.0,1.0
70440609,18563,T0,question_reducer,2.0,3.6.0,1.0
70440610,18563,T0,question_reducer,4.0,3.6.0,
70440611,18563,T0,question_reducer,3.0,3.6.0,
70440612,18563,T0,question_reducer,3.0,3.6.0,
70440613,18563,T0,question_reducer,2.0,3.6.0,1.0
70440614,18563,T0,question_reducer,1.0,3.6.0,2.0
70440615,18563,T0,question_reducer,1.0,3.6.0,2.0
70440616,18563,T0,question_reducer,3.0,3.6.0,
70440617,18563,T0,question_reducer,2.0,3.6.0,2.0
70440618,18563,T0,question_reducer,3.0,3.6.0,
70440619,18563,T0,question_reducer,3.0,3.6.0,1.0
70440620,18563,T0,question_reducer,3.0,3.6.0,1.0
70440621,18563,T0,question_reducer,3.0,3.6.0,
70440622,18563,T0,question_reducer,3.0,3.6.0,
70440623,18563,T0,question_reducer,2.0,3.6.0,1.0
70440624,18563,T0,question_reducer,2.0,3.6.0,1.0
70440625,18563,T0,question_reducer,,3.6.0,3.0
70440626,18563,T0,question_reducer,1.0,3.6.0,2.0
70440627,18563,T0,question_reducer,1.0,3.6.0,2.0
70440628,18563,T0,question_reducer,2.0,3.6.0,1.0
70440629,18563,T0,question_reducer,1.0,3.6.0,2.0
70440630,18563,T0,question_reducer,,3.6.0,3.0
70440631,18563,T0,question_reducer,2.0,3.6.0,1.0
70440632,18563,T0,question_reducer,2.0,3.6.0,1.0
70440633,18563,T0,question_reducer,2.0,3.6.0,1.0
70440634,18563,T0,question_reducer,1.0,3.6.0,3.0
70440635,18563,T0,question_reducer,2.0,3.6.0,2.0
70440636,18563,T0,question_reducer,3.0,3.6.0,
70440637,18563,T0,question_reducer,2.0,3.6.0,1.0
70440638,18563,T0,question_reducer,1.0,3.6.0,2.0
70440639,18563,T0,question_reducer,3.0,3.6.0,2.0
70440640,18563,T0,question_reducer,3.0,3.6.0,
70440641,18563,T0,question_reducer,2.0,3.6.0,1.0
70440642,18563,T0,question_reducer,2.0,3.6.0,1.0
70440643,18563,T0,question_reducer,1.0,3.6.0,2.0
70440644,18563,T0,question_reducer,2.0,3.6.0,1.0
70440645,18563,T0,question_reducer,3.0,3.6.0,
70440646,18563,T0,question_reducer,1.0,3.6.0,2.0
70440647,18563,T0,question_reducer,3.0,3.6.0,
70440648,18563,T0,question_reducer,2.0,3.6.0,1.0
70440649,18563,T0,question_reducer,,3.6.0,3.0
70440650,18563,T0,question_reducer,3.0,3.6.0,
70440651,18563,T0,question_reducer,3.0,3.6.0,2.0
70440652,18563,T0,question_reducer,2.0,3.6.0,1.0
70440653,18563,T0,question_reducer,3.0,3.6.0,
70440654,18563,T0,question_reducer,2.0,3.6.0,1.0
70440655,18563,T0,question_reducer,,3.6.0,4.0
70440656,18563,T0,question_reducer,2.0,3.6.0,1.0
70440657,18563,T0,question_reducer,2.0,3.6.0,1.0
70440658,18563,T0,question_reducer,3.0,3.6.0,
70440659,18563,T0,question_reducer,,3.6.0,3.0
70440660,18563,T0,question_reducer,2.0,3.6.0,1.0
70440661,18563,T0,question_reducer,2.0,3.6.0,1.0
70440662,18563,T0,question_reducer,2.0,3.6.0,1.0
70440663,18563,T0,question_reducer,3.0,3.6.0,
70440664,18563,T0,question_reducer,1.0,3.6.0,2.0
70440665,18563,T0,question_reducer,2.0,3.6.0,1.0
70440666,18563,T0,question_reducer,,3.6.0,4.0
70440667,18563,T0,question_reducer,3.0,3.6.0,
70440668,18563,T0,question_reducer,4.0,3.6.0,
70440669,18563,T0,question_reducer,3.0,3.6.0,
70440670,18563,T0,question_reducer,2.0,3.6.0,1.0
70440671,18563,T0,question_reducer,2.0,3.6.0,1.0
70440672,18563,T0,question_reducer,1.0,3.6.0,2.0
70440673,18563,T0,question_reducer,3.0,3.6.0,
70440674,18563,T0,question_reducer,3.0,3.6.0,
70440675,18563,T0,question_reducer,3.0,3.6.0,
70440676,18563,T0,question_reducer,1.0,3.6.0,2.0
70440677,18563,T0,question_reducer,1.0,3.6.0,2.0
70440678,18563,T0,question_reducer,2.0,3.6.0,1.0
70440679,18563,T0,question_reducer,2.0,3.6.0,1.0
70440680,18563,T0,question_reducer,3.0,3.6.0,
70440681,18563,T0,question_reducer,1.0,3.6.0,2.0
70440682,18563,T0,question_reducer,2.0,3.6.0,1.0
70440683,18563,T0,question_reducer,2.0,3.6.0,1.0
70440684,18563,T0,question_reducer,3.0,3.6.0,
70440685,18563,T0,question_reducer,4.0,3.6.0,3.0
70440686,18563,T0,question_reducer,2.0,3.6.0,1.0
70440687,18563,T0,question_reducer,1.0,3.6.0,2.0
70440688,18563,T0,question_reducer,2.0,3.6.0,1.0
70440689,18563,T0,question_reducer,,3.6.0,3.0
70440690,18563,T0,question_reducer,,3.6.0,3.0
70440691,18563,T0,question_reducer,2.0,3.6.0,2.0
70440692,18563,T0,question_reducer,3.0,3.6.0,
70440693,18563,T0,question_reducer,3.0,3.6.0,
70440694,18563,T0,question_reducer,2.0,3.6.0,1.0
70440695,18563,T0,question_reducer,3.0,3.6.0,
70440696,18563,T0,question_reducer,2.0,3.6.0,1.0
70440697,18563,T0,question_reducer,4.0,3.6.0,
70440698,18563,T0,question_reducer,3.0,3.6.0,
70440699,18563,T0,question_reducer,3.0,3.6.0,
70440700,18563,T0,question_reducer,3.0,3.6.0,
70440701,18563,T0,question_reducer,3.0,3.6.0,
70440702,18563,T0,question_reducer,3.0,3.6.0,
70440703,18563,T0,question_reducer,4.0,3.6.0,
70440704,18563,T0,question_reducer,2.0,3.6.0,1.0
70440705,18563,T0,question_reducer,3.0,3.6.0,
70440706,18563,T0,question_reducer,3.0,3.6.0,
70440707,18563,T0,question_reducer,2.0,3.6.0,2.0
70440708,18563,T0,question_reducer,3.0,3.6.0,
70440709,18563,T0,question_reducer,3.0,3.6.0,
70440710,18563,T0,question_reducer,1.0,3.6.0,2.0
70440711,18563,T0,question_reducer,1.0,3.6.0,2.0
70440712,18563,T0,question_reducer,2.0,3.6.0,3.0
70440713,18563,T0,question_reducer,2.0,3.6.0,1.0
70440714,18563,T0,question_reducer,1.0,3.6.0,2.0
70440715,18563,T0,question_reducer,,3.6.0,3.0
70440716,18563,T0,question_reducer,3.0,3.6.0,
70440717,18563,T0,question_reducer,3.0,3.6.0,
70440718,18563,T0,question_reducer,2.0,3.6.0,1.0
70440719,18563,T0,question_reducer,1.0,3.6.0,2.0
70440720,18563,T0,question_reducer,2.0,3.6.0,1.0
70440721,18563,T0,question_reducer,3.0,3.6.0,
70440722,18563,T0,question_reducer,3.0,3.6.0,
70440723,18563,T0,question_reducer,3.0,3.6.0,
70440724,18563,T0,question_reducer,2.0,3.6.0,1.0
70440725,18563,T0,question_reducer,3.0,3.6.0,
70440726,18563,T0,question_reducer,3.0,3.6.0,
70440727,18563,T0,question_reducer,3.0,3.6.0,
70440728,18563,T0,question_reducer,3.0,3.6.0,1.0
70440729,18563,T0,question_reducer,3.0,3.6.0,
70440730,18563,T0,question_reducer,2.0,3.6.0,1.0
70440731,18563,T0,question_reducer,3.0,3.6.0,
70440732,18563,T0,question_reducer,3.0,3.6.0,
70440733,18563,T0,question_reducer,1.0,3.6.0,2.0
70440734,18563,T0,question_reducer,3.0,3.6.0,
70440735,18563,T0,question_reducer,3.0,3.6.0,
70440736,18563,T0,question_reducer,3.0,3.6.0,
70440737,18563,T0,question_reducer,4.0,3.6.0,
70440738,18563,T0,question_reducer,3.0,3.6.0,
70440739,18563,T0,question_reducer,2.0,3.6.0,2.0
70440740,18563,T0,question_reducer,3.0,3.6.0,
70440741,18563,T0,question_reducer,3.0,3.6.0,
70440742,18563,T0,question_reducer,3.0,3.6.0,
70440743,18563,T0,question_reducer,1.0,3.6.0,2.0
70440744,18563,T0,question_reducer,2.0,3.6.0,1.0
70440745,18563,T0,question_reducer,3.0,3.6.0,
70440746,18563,T0,question_reducer,2.0,3.6.0,1.0
70440747,18563,T0,question_reducer,4.0,3.6.0,
70440748,18563,T0,question_reducer,4.0,3.6.0,1.0
70440749,18563,T0,question_reducer,3.0,3.6.0,2.0
70440750,18563,T0,question_reducer,5.0,3.6.0,
70440751,18563,T0,question_reducer,6.0,3.6.0,
70440752,18563,T0,question_reducer,4.0,3.6.0,2.0
70440753,18563,T0,question_reducer,3.0,3.6.0,1.0
70440754,18563,T0,question_reducer,3.0,3.6.0,2.0
70440755,18563,T0,question_reducer,4.0,3.6.0,
70440756,18563,T0,question_reducer,4.0,3.6.0,1.0
70440757,18563,T0,question_reducer,6.0,3.6.0,1.0
70440758,18563,T0,question_reducer,5.0,3.6.0,1.0
70440759,18563,T0,question_reducer,7.0,3.6.0,1.0
70440760,18563,T0,question_reducer,5.0,3.6.0,
70440761,18563,T0,question_reducer,4.0,3.6.0,
70440762,18563,T0,question_reducer,4.0,3.6.0,
70440763,18563,T0,question_reducer,5.0,3.6.0,
70440764,18563,T0,question_reducer,4.0,3.6.0,1.0
70440765,18563,T0,question_reducer,3.0,3.6.0,1.0
70440766,18563,T0,question_reducer,3.0,3.6.0,1.0
70440767,18563,T0,question_reducer,5.0,3.6.0,
70440768,18563,T0,question_reducer,2.0,3.6.0,2.0
70440769,18563,T0,question_reducer,,3.6.0,5.0
70440770,18563,T0,question_reducer,4.0,3.6.0,1.0
70440771,18563,T0,question_reducer,2.0,3.6.0,1.0
70440772,18563,T0,question_reducer,2.0,3.6.0,4.0
70440773,18563,T0,question_reducer,3.0,3.6.0,3.0
70440774,18563,T0,question_reducer,3.0,3.6.0,
70440775,18563,T0,question_reducer,4.0,3.6.0,1.0
70440776,18563,T0,question_reducer,4.0,3.6.0,1.0
70440777,18563,T0,question_reducer,4.0,3.6.0,
70440778,18563,T0,question_reducer,3.0,3.6.0,
70440779,18563,T0,question_reducer,5.0,3.6.0,1.0
70440780,18563,T0,question_reducer,1.0,3.6.0,5.0
70440781,18563,T0,question_reducer,,3.6.0,6.0
70440782,18563,T0,question_reducer,1.0,3.6.0,2.0
70440783,18563,T0,question_reducer,1.0,3.6.0,4.0
70440784,18563,T0,question_reducer,3.0,3.6.0,3.0
70440785,18563,T0,question_reducer,4.0,3.6.0,1.0
70440786,18563,T0,question_reducer,3.0,3.6.0,2.0
70440787,18563,T0,question_reducer,6.0,3.6.0,1.0
70440788,18563,T0,question_reducer,3.0,3.6.0,1.0
70440789,18563,T0,question_reducer,5.0,3.6.0,1.0
70440790,18563,T0,question_reducer,4.0,3.6.0,3.0
70440791,18563,T0,question_reducer,4.0,3.6.0,1.0
70440792,18563,T0,question_reducer,1.0,3.6.0,5.0
70440793,18563,T0,question_reducer,1.0,3.6.0,4.0
70440794,18563,T0,question_reducer,4.0,3.6.0,1.0
70440795,18563,T0,question_reducer,5.0,3.6.0,
70440796,18563,T0,question_reducer,6.0,3.6.0,
70440797,18563,T0,question_reducer,3.0,3.6.0,2.0
70440798,18563,T0,question_reducer,3.0,3.6.0,1.0
70440799,18563,T0,question_reducer,5.0,3.6.0,
70440800,18563,T0,question_reducer,4.0,3.6.0,
70440801,18563,T0,question_reducer,3.0,3.6.0,
70440802,18563,T0,question_reducer,3.0,3.6.0,1.0
70440803,18563,T0,question_reducer,4.0,3.6.0,
70440804,18563,T0,question_reducer,3.0,3.6.0,2.0
70440805,18563,T0,question_reducer,4.0,3.6.0,1.0
70440806,18563,T0,question_reducer,3.0,3.6.0,1.0
70440807,18563,T0,question_reducer,5.0,3.6.0,
70440808,18563,T0,question_reducer,3.0,3.6.0,
70440809,18563,T0,question_reducer,,3.6.0,5.0
70440810,18563,T0,question_reducer,1.0,3.6.0,3.0
70440811,18563,T0,question_reducer,,3.6.0,5.0
70440812,18563,T0,question_reducer,1.0,3.6.0,3.0
70440813,18563,T0,question_reducer,2.0,3.6.0,3.0
70440814,18563,T0,question_reducer,1.0,3.6.0,4.0
70440815,18563,T0,question_reducer,4.0,3.6.0,
70440816,18563,T0,question_reducer,5.0,3.6.0,1.0
70440817,18563,T0,question_reducer,3.0,3.6.0,3.0
70440818,18563,T0,question_reducer,3.0,3.6.0,3.0
70440819,18563,T0,question_reducer,4.0,3.6.0,1.0
70440820,18563,T0,question_reducer,3.0,3.6.0,3.0
70440821,18563,T0,question_reducer,2.0,3.6.0,3.0
70440822,18563,T0,question_reducer,2.0,3.6.0,3.0
70440823,18563,T0,question_reducer,3.0,3.6.0,2.0
70440824,18563,T0,question_reducer,,3.6.0,4.0
70440825,18563,T0,question_reducer,2.0,3.6.0,4.0
70440826,18563,T0,question_reducer,1.0,3.6.0,3.0
70440827,18563,T0,question_reducer,2.0,3.6.0,1.0
70440828,18563,T0,question_reducer,1.0,3.6.0,4.0
70440829,18563,T0,question_reducer,1.0,3.6.0,4.0
70440830,18563,T0,question_reducer,3.0,3.6.0,2.0
70440831,18563,T0,question_reducer,5.0,3.6.0,2.0
70440832,18563,T0,question_reducer,2.0,3.6.0,2.0
70440833,18563,T0,question_reducer,,3.6.0,4.0
70440834,18563,T0,question_reducer,2.0,3.6.0,4.0
70440835,18563,T0,question_reducer,3.0,3.6.0,2.0
70440836,18563,T0,question_reducer,1.0,3.6.0,4.0
70440837,18563,T0,question_reducer,2.0,3.6.0,3.0
70440838,18563,T0,question_reducer,1.0,3.6.0,3.0
70440839,18563,T0,question_reducer,1.0,3.6.0,3.0
70440840,18563,T0,question_reducer,1.0,3.6.0,2.0
70440841,18563,T0,question_reducer,3.0,3.6.0,1.0
70440842,18563,T0,question_reducer,3.0,3.6.0,1.0
70440843,18563,T0,question_reducer,4.0,3.6.0,1.0
70440844,18563,T0,question_reducer,5.0,3.6.0,
70440845,18563,T0,question_reducer,5.0,3.6.0,1.0
70440846,18563,T0,question_reducer,3.0,3.6.0,1.0
70440847,18563,T0,question_reducer,4.0,3.6.0,1.0
70443010,18563,T0,question_reducer,2.0,3.6.0,1.0
70443011,18563,T0,question_reducer,,3.6.0,3.0
70443013,18563,T0,question_reducer,3.0,3.6.0,
70443014,18563,T0,question_reducer,3.0,3.6.0,
70443015,18563,T0,question_reducer,1.0,3.6.0,2.0
70443018,18563,T0,question_reducer,3.0,3.6.0,
70443019,18563,T0,question_reducer,2.0,3.6.0,1.0
70443020,18563,T0,question_reducer,3.0,3.6.0,
70443023,18563,T0,question_reducer,1.0,3.6.0,2.0
70443025,18563,T0,question_reducer,3.0,3.6.0,
70443027,18563,T0,question_reducer,3.0,3.6.0,
70443028,18563,T0,question_reducer,3.0,3.6.0,
70443029,18563,T0,question_reducer,2.0,3.6.0,1.0
70443031,18563,T0,question_reducer,3.0,3.6.0,
70443032,18563,T0,question_reducer,2.0,3.6.0,1.0
70443034,18563,T0,question_reducer,3.0,3.6.0,
70443035,18563,T0,question_reducer,4.0,3.6.0,
70443036,18563,T0,question_reducer,3.0,3.6.0,
70443038,18563,T0,question_reducer,3.0,3.6.0,
70443040,18563,T0,question_reducer,3.0,3.6.0,
70443041,18563,T0,question_reducer,2.0,3.6.0,1.0
70443042,18563,T0,question_reducer,,3.6.0,3.0
70443044,18563,T0,question_reducer,,3.6.0,3.0
70443046,18563,T0,question_reducer,1.0,3.6.0,2.0
70443047,18563,T0,question_reducer,,3.6.0,4.0
70443048,18563,T0,question_reducer,2.0,3.6.0,1.0
70443050,18563,T0,question_reducer,2.0,3.6.0,1.0
70443052,18563,T0,question_reducer,2.0,3.6.0,1.0
70443053,18563,T0,question_reducer,1.0,3.6.0,2.0
70443055,18563,T0,question_reducer,2.0,3.6.0,1.0
70443056,18563,T0,question_reducer,3.0,3.6.0,
70443057,18563,T0,question_reducer,1.0,3.6.0,2.0
70443059,18563,T0,question_reducer,3.0,3.6.0,
70443061,18563,T0,question_reducer,3.0,3.6.0,
70443062,18563,T0,question_reducer,3.0,3.6.0,
70443064,18563,T0,question_reducer,3.0,3.6.0,
70443065,18563,T0,question_reducer,2.0,3.6.0,1.0
70443066,18563,T0,question_reducer,3.0,3.6.0,
70443068,18563,T0,question_reducer,3.0,3.6.0,
70443070,18563,T0,question_reducer,1.0,3.6.0,2.0
70443071,18563,T0,question_reducer,,3.6.0,3.0
70443073,18563,T0,question_reducer,2.0,3.6.0,1.0
70443074,18563,T0,question_reducer,2.0,3.6.0,1.0
70443076,18563,T0,question_reducer,2.0,3.6.0,1.0
70443077,18563,T0,question_reducer,1.0,3.6.0,2.0
70443078,18563,T0,question_reducer,2.0,3.6.0,1.0
70443080,18563,T0,question_reducer,1.0,3.6.0,2.0
70443082,18563,T0,question_reducer,2.0,3.6.0,1.0
70443083,18563,T0,question_reducer,,3.6.0,3.0
70443085,18563,T0,question_reducer,4.0,3.6.0,
70443086,18563,T0,question_reducer,3.0,3.6.0,
70443087,18563,T0,question_reducer,1.0,3.6.0,2.0
70443089,18563,T0,question_reducer,2.0,3.6.0,1.0
70443090,18563,T0,question_reducer,,3.6.0,3.0
70443091,18563,T0,question_reducer,3.0,3.6.0,
70443093,18563,T0,question_reducer,3.0,3.6.0,
70443094,18563,T0,question_reducer,2.0,3.6.0,1.0
70443096,18563,T0,question_reducer,2.0,3.6.0,1.0
70443097,18563,T0,question_reducer,3.0,3.6.0,
70443099,18563,T0,question_reducer,3.0,3.6.0,
70443100,18563,T0,question_reducer,2.0,3.6.0,1.0
70443102,18563,T0,question_reducer,2.0,3.6.0,1.0
70443103,18563,T0,question_reducer,3.0,3.6.0,
70443104,18563,T0,question_reducer,2.0,3.6.0,1.0
70443106,18563,T0,question_reducer,2.0,3.6.0,1.0
70443107,18563,T0,question_reducer,,3.6.0,3.0
70443109,18563,T0,question_reducer,,3.6.0,3.0
70443110,18563,T0,question_reducer,1.0,3.6.0,2.0
70443111,18563,T0,question_reducer,1.0,3.6.0,2.0
70443112,18563,T0,question_reducer,,3.6.0,3.0
70443114,18563,T0,question_reducer,2.0,3.6.0,1.0
70443116,18563,T0,question_reducer,2.0,3.6.0,1.0
70443117,18563,T0,question_reducer,3.0,3.6.0,
70443118,18563,T0,question_reducer,2.0,3.6.0,1.0
70443119,18563,T0,question_reducer,1.0,3.6.0,2.0
70443121,18563,T0,question_reducer,2.0,3.6.0,1.0
70443122,18563,T0,question_reducer,3.0,3.6.0,
70443124,18563,T0,question_reducer,1.0,3.6.0,2.0
70443125,18563,T0,question_reducer,1.0,3.6.0,2.0
70443126,18563,T0,question_reducer,,3.6.0,3.0
70443128,18563,T0,question_reducer,1.0,3.6.0,2.0
70443129,18563,T0,question_reducer,,3.6.0,3.0
70443130,18563,T0,question_reducer,2.0,3.6.0,1.0
